batch,timestamp,atlases,templates,top_n,subject,label,k,se,sn,j,volume
batch_2,2013-12-27.11-44-08-node16_20,9,17,0,20,2,0.9163492305,0.9084592145,0.9999653805,0.8456130484,3253
batch_2,2013-12-27.11-44-08-node16_20,9,19,0,20,1,0.9125075165,0.904889684,0.9999629879,0.8390931711,3298
batch_2,2013-12-27.11-44-08-node16_20,9,19,0,20,2,0.9158679446,0.9093655589,0.9999643954,0.8447937132,3263
batch_2,2013-12-27.11-44-08-node16_20,9,1,0,20,1,0.897443609,0.8896839595,0.9999560921,0.8139661757,3296
batch_2,2013-12-27.11-44-08-node16_20,9,1,0,20,2,0.9107856192,0.9299093656,0.9999477893,0.8361858191,3449
batch_2,2013-12-27.11-44-08-node16_20,9,3,0,20,1,0.9014637091,0.8905784138,0.9999597511,0.8206043956,3273
batch_2,2013-12-27.11-44-08-node16_20,9,3,0,20,2,0.9127091814,0.9145015106,0.999958344,0.8394342762,3323
batch_2,2013-12-27.11-44-08-node16_20,9,5,0,20,1,0.9106793192,0.9013118664,0.9999631286,0.8360066372,3285
batch_2,2013-12-27.11-44-08-node16_20,9,5,0,20,2,0.9193866707,0.9148036254,0.9999649583,0.8508007867,3277
batch_2,2013-12-27.11-44-08-node16_20,9,7,0,20,1,0.9092558984,0.8962432916,0.9999645359,0.8336106489,3258
batch_2,2013-12-27.11-44-08-node16_20,9,7,0,20,2,0.9164888753,0.9084592145,0.9999655213,0.8458509142,3252
batch_2,2013-12-27.11-44-08-node16_20,9,9,0,20,1,0.9111747851,0.9007155635,0.999963973,0.8368421053,3277
batch_2,2013-12-27.11-44-08-node16_20,9,9,0,20,2,0.9161073826,0.9072507553,0.9999658027,0.8452012384,3246
batch_2,2013-12-27.11-46-35-node21_14,1,11,0,14,1,0.8445971745,0.7997107737,0.999945109,0.7309980172,3708
batch_2,2013-12-27.11-46-35-node21_14,1,11,0,14,2,0.8530761087,0.8448275862,0.9999179433,0.7437948718,4209
batch_2,2013-12-27.11-46-35-node21_14,1,13,0,14,1,0.8457521335,0.8001928175,0.999946235,0.7327300817,3702
batch_2,2013-12-27.11-46-35-node21_14,1,13,0,14,2,0.8486927718,0.8357409133,0.9999192101,0.7371557748,4161
batch_2,2013-12-27.11-46-35-node21_14,1,15,0,14,1,0.844761662,0.7987466859,0.9999460942,0.7312444837,3697
batch_2,2013-12-27.11-46-35-node21_14,1,15,0,14,2,0.8462177889,0.8301491146,0.9999203361,0.7334293948,4129
batch_2,2013-12-27.11-46-35-node21_14,1,17,0,14,1,0.8432446199,0.7980236201,0.9999446867,0.7289740203,3704
batch_2,2013-12-27.11-46-35-node21_14,1,17,0,14,2,0.8485710898,0.8336439888,0.9999207583,0.7369721936,4141
batch_2,2013-12-27.11-46-35-node21_14,1,19,0,14,1,0.8444784104,0.7989877079,0.9999455312,0.7308201058,3702
batch_2,2013-12-27.11-46-35-node21_14,1,19,0,14,2,0.8470224652,0.8301491146,0.999921462,0.7346391753,4121
batch_2,2013-12-27.11-46-35-node21_14,1,1,0,14,1,0.8403213658,0.8067004097,0.9999338493,0.7246157177,3817
batch_2,2013-12-27.11-46-35-node21_14,1,1,0,14,2,0.829900486,0.8355079217,0.9998924677,0.7092563291,4350
batch_2,2013-12-27.11-46-35-node21_14,1,3,0,14,1,0.8402979422,0.802120993,0.9999375087,0.724580884,3772
batch_2,2013-12-27.11-46-35-node21_14,1,3,0,14,2,0.8364146969,0.8327120224,0.9999042907,0.7188254224,4254
batch_2,2013-12-27.11-46-35-node21_14,1,5,0,14,1,0.8391978812,0.8018799711,0.999936242,0.722946545,3780
batch_2,2013-12-27.11-46-35-node21_14,1,5,0,14,2,0.855407615,0.8532152842,0.9999144246,0.7473469388,4270
batch_2,2013-12-27.11-46-35-node21_14,1,7,0,14,1,0.8431647344,0.7975415763,0.9999449682,0.7288546256,3700
batch_2,2013-12-27.11-46-35-node21_14,1,7,0,14,2,0.8572096284,0.8546132339,0.9999158321,0.7501022495,4266
batch_2,2013-12-27.11-46-35-node21_14,1,9,0,14,1,0.8465270684,0.7989877079,0.9999482054,0.7338941776,3683
batch_2,2013-12-27.11-46-35-node21_14,1,9,0,14,2,0.8515340308,0.8438956198,0.9999165358,0.7414534289,4215
batch_2,2013-12-27.11-46-35-node21_14,3,11,0,14,1,0.8632543927,0.8170643529,0.9999556649,0.7594086022,3705
batch_2,2013-12-27.11-46-35-node21_14,3,11,0,14,2,0.8670055562,0.8543802423,0.9999296255,0.7652337229,4167
batch_2,2013-12-27.11-46-35-node21_14,3,13,0,14,1,0.8615423772,0.8158592432,0.9999543982,0.756762799,3709
batch_2,2013-12-27.11-46-35-node21_14,3,13,0,14,2,0.8682152169,0.8534482759,0.9999320182,0.7671204188,4146
batch_2,2013-12-27.11-46-35-node21_14,3,15,0,14,1,0.8617224272,0.8163412871,0.9999542575,0.7570406795,3712
batch_2,2013-12-27.11-46-35-node21_14,3,15,0,14,2,0.8665239115,0.848555452,0.9999335665,0.7644836272,4114
batch_2,2013-12-27.11-46-35-node21_14,3,17,0,14,1,0.8612099644,0.816582309,0.999953413,0.75625,3719
batch_2,2013-12-27.11-46-35-node21_14,3,17,0,14,2,0.8686460808,0.8520503262,0.9999337072,0.7677934075,4128
batch_2,2013-12-27.11-46-35-node21_14,3,19,0,14,1,0.8615736621,0.8168233309,0.9999536945,0.7568110764,3718
batch_2,2013-12-27.11-46-35-node21_14,3,19,0,14,2,0.8673954373,0.8504193849,0.999933285,0.7658413764,4124
batch_2,2013-12-27.11-46-35-node21_14,3,1,0,14,1,0.8543907931,0.8230899012,0.9999394791,0.7457960253,3845
batch_2,2013-12-27.11-46-35-node21_14,3,1,0,14,2,0.8524131499,0.8518173346,0.9999113281,0.7427874848,4286
batch_2,2013-12-27.11-46-35-node21_14,3,3,0,14,1,0.8533232438,0.8153771993,0.9999441238,0.7441706995,3780
batch_2,2013-12-27.11-46-35-node21_14,3,3,0,14,2,0.8594008021,0.8487884436,0.9999235733,0.7534643226,4186
batch_2,2013-12-27.11-46-35-node21_14,3,5,0,14,1,0.8581471253,0.823812967,0.9999438423,0.7515391381,3817
batch_2,2013-12-27.11-46-35-node21_14,3,5,0,14,2,0.8723354416,0.8676607642,0.999926529,0.7735770669,4246
batch_2,2013-12-27.11-46-35-node21_14,3,7,0,14,1,0.8621215976,0.8168233309,0.9999543982,0.7576570534,3713
batch_2,2013-12-27.11-46-35-node21_14,3,7,0,14,2,0.8710776825,0.8634669152,0.9999280772,0.7716010827,4217
batch_2,2013-12-27.11-46-35-node21_14,3,9,0,14,1,0.8620601734,0.8148951555,0.9999558057,0.7575621779,3695
batch_2,2013-12-27.11-46-35-node21_14,3,9,0,14,2,0.8679914833,0.8548462255,0.9999306107,0.7667711599,4162
batch_2,2013-12-27.11-46-35-node21_14,5,11,0,14,1,0.8557544757,0.8064593878,0.9999542575,0.7478766205,3671
batch_2,2013-12-27.11-46-35-node21_14,5,11,0,14,2,0.8767584466,0.8494874185,0.9999466561,0.7805609077,4025
batch_2,2013-12-27.11-46-35-node21_14,5,13,0,14,1,0.8566308244,0.8064593878,0.9999553835,0.7492163009,3663
batch_2,2013-12-27.11-46-35-node21_14,5,13,0,14,2,0.8743961353,0.8434296365,0.9999482044,0.7768240343,3988
batch_2,2013-12-27.11-46-35-node21_14,5,15,0,14,1,0.8555740008,0.8074234755,0.9999532723,0.7476009819,3682
batch_2,2013-12-27.11-46-35-node21_14,5,15,0,14,2,0.8708388815,0.8380708295,0.9999476414,0.7712264151,3969
batch_2,2013-12-27.11-46-35-node21_14,5,17,0,14,1,0.8527309852,0.8052542781,0.9999513018,0.7432703003,3687
batch_2,2013-12-27.11-46-35-node21_14,5,17,0,14,2,0.8747582205,0.8429636533,0.9999490489,0.7773957886,3980
batch_2,2013-12-27.11-46-35-node21_14,5,19,0,14,1,0.8543738842,0.8074234755,0.9999517241,0.7457702582,3693
batch_2,2013-12-27.11-46-35-node21_14,5,19,0,14,2,0.8739862002,0.8410997204,0.9999494711,0.7761771662,3969
batch_2,2013-12-27.11-46-35-node21_14,5,1,0,14,1,0.8482344102,0.8163412871,0.9999366642,0.7364644488,3837
batch_2,2013-12-27.11-46-35-node21_14,5,1,0,14,2,0.863960114,0.8478564772,0.9999306107,0.7605015674,4132
batch_2,2013-12-27.11-46-35-node21_14,5,3,0,14,1,0.8493360572,0.8016389491,0.9999497536,0.7381269419,3683
batch_2,2013-12-27.11-46-35-node21_14,5,3,0,14,2,0.8632386432,0.8390027959,0.9999366629,0.7593842261,4051
batch_2,2013-12-27.11-46-35-node21_14,5,5,0,14,1,0.8546378653,0.8105567607,0.9999496129,0.7461726204,3721
batch_2,2013-12-27.11-46-35-node21_14,5,5,0,14,2,0.8789034565,0.8590400746,0.9999421522,0.7839676802,4098
batch_2,2013-12-27.11-46-35-node21_14,5,7,0,14,1,0.8557532318,0.805736322,0.9999548205,0.7478747204,3664
batch_2,2013-12-27.11-46-35-node21_14,5,7,0,14,2,0.8797703075,0.8567101584,0.9999451079,0.7853481418,4067
batch_2,2013-12-27.11-46-35-node21_14,5,9,0,14,1,0.8570330515,0.8062183659,0.9999560872,0.7498318763,3657
batch_2,2013-12-27.11-46-35-node21_14,5,9,0,14,2,0.8786168808,0.8525163094,0.9999467969,0.7835117773,4037
batch_2,2013-12-27.11-46-35-node21_14,7,11,0,14,1,0.8644753477,0.8240539889,0.9999518648,0.7613003785,3761
batch_2,2013-12-27.11-46-35-node21_14,7,11,0,14,2,0.8742327597,0.8462255359,0.9999458116,0.7765661749,4017
batch_2,2013-12-27.11-46-35-node21_14,7,13,0,14,1,0.8624365482,0.8189925283,0.9999531315,0.7581436859,3731
batch_2,2013-12-27.11-46-35-node21_14,7,13,0,14,2,0.8736689255,0.8410997204,0.9999490489,0.7756768371,3972
batch_2,2013-12-27.11-46-35-node21_14,7,15,0,14,1,0.8614916286,0.8185104845,0.999952287,0.756684492,3735
batch_2,2013-12-27.11-46-35-node21_14,7,15,0,14,2,0.8691532013,0.8334109972,0.9999490489,0.7685861624,3939
batch_2,2013-12-27.11-46-35-node21_14,7,17,0,14,1,0.8603620711,0.8189925283,0.9999504573,0.7549433459,3750
batch_2,2013-12-27.11-46-35-node21_14,7,17,0,14,2,0.8740471869,0.8415657036,0.9999491896,0.776273372,3973
batch_2,2013-12-27.11-46-35-node21_14,7,19,0,14,1,0.8618770554,0.8211617257,0.9999507388,0.7572793954,3757
batch_2,2013-12-27.11-46-35-node21_14,7,19,0,14,2,0.8729254997,0.8394687791,0.9999493304,0.774505589,3963
batch_2,2013-12-27.11-46-35-node21_14,7,1,0,14,1,0.8506429278,0.8291154495,0.9999297677,0.7401032702,3939
batch_2,2013-12-27.11-46-35-node21_14,7,1,0,14,2,0.8635824437,0.8480894688,0.999929907,0.7599164927,4138
batch_2,2013-12-27.11-46-35-node21_14,7,3,0,14,1,0.856998739,0.8189925283,0.9999460942,0.7497793469,3781
batch_2,2013-12-27.11-46-35-node21_14,7,3,0,14,2,0.86307951,0.837138863,0.9999379297,0.7591379675,4034
batch_2,2013-12-27.11-46-35-node21_14,7,5,0,14,1,0.8632424965,0.8283923837,0.9999469387,0.75939019,3814
batch_2,2013-12-27.11-46-35-node21_14,7,5,0,14,2,0.8772683859,0.8560111836,0.9999422929,0.7813696299,4084
batch_2,2013-12-27.11-46-35-node21_14,7,7,0,14,1,0.8633020543,0.8204386599,0.9999531315,0.7594823739,3737
batch_2,2013-12-27.11-46-35-node21_14,7,7,0,14,2,0.8769193858,0.851584343,0.9999452486,0.7808160649,4044
batch_2,2013-12-27.11-46-35-node21_14,7,9,0,14,1,0.8653237045,0.8230899012,0.9999536945,0.7626172398,3744
batch_2,2013-12-27.11-46-35-node21_14,7,9,0,14,2,0.8742327597,0.8462255359,0.9999458116,0.7765661749,4017
batch_2,2013-12-27.11-46-35-node21_14,9,11,0,14,1,0.8720842739,0.838033261,0.9999510203,0.7731821214,3825
batch_2,2013-12-27.11-46-35-node21_14,9,11,0,14,2,0.8771171171,0.8506523765,0.9999462339,0.7811296534,4033
batch_2,2013-12-27.11-46-35-node21_14,9,13,0,14,1,0.8732571285,0.8377922391,0.9999527093,0.7750278707,3812
batch_2,2013-12-27.11-46-35-node21_14,9,13,0,14,2,0.8753623188,0.844361603,0.9999487674,0.7783505155,3988
batch_2,2013-12-27.11-46-35-node21_14,9,15,0,14,1,0.8720010049,0.8365871294,0.9999520055,0.7730512249,3812
batch_2,2013-12-27.11-46-35-node21_14,9,15,0,14,2,0.8711790393,0.8366728798,0.9999491896,0.7717601547,3952
batch_2,2013-12-27.11-46-35-node21_14,9,17,0,14,1,0.8698492462,0.834417932,0.9999508796,0.7696754113,3811
batch_2,2013-12-27.11-46-35-node21_14,9,17,0,14,2,0.8755437409,0.8441286114,0.9999491896,0.7786374382,3984
batch_2,2013-12-27.11-46-35-node21_14,9,19,0,14,1,0.8694451419,0.834658954,0.9999501758,0.7690428603,3817
batch_2,2013-12-27.11-46-35-node21_14,9,19,0,14,2,0.8734713646,0.8404007456,0.9999493304,0.7753654342,3967
batch_2,2013-12-27.11-46-35-node21_14,9,1,0,14,1,0.8606045772,0.8474331164,0.9999287824,0.7553168636,4022
batch_2,2013-12-27.11-46-35-node21_14,9,1,0,14,2,0.8680317197,0.8543802423,0.999931033,0.7668339607,4157
batch_2,2013-12-27.11-46-35-node21_14,9,3,0,14,1,0.8646691635,0.834658954,0.999943983,0.7616010556,3861
batch_2,2013-12-27.11-46-35-node21_14,9,3,0,14,2,0.8658008658,0.8387698043,0.9999403224,0.7633587786,4024
batch_2,2013-12-27.11-46-35-node21_14,9,5,0,14,1,0.8717437368,0.8428536997,0.9999469387,0.7726469289,3874
batch_2,2013-12-27.11-46-35-node21_14,9,5,0,14,2,0.8787517866,0.8595060578,0.9999415892,0.783726365,4104
batch_2,2013-12-27.11-46-35-node21_14,9,7,0,14,1,0.8715055785,0.8377922391,0.9999504573,0.7722728283,3828
batch_2,2013-12-27.11-46-35-node21_14,9,7,0,14,2,0.8786500718,0.8553122088,0.9999446856,0.7835645678,4064
batch_2,2013-12-27.11-46-35-node21_14,9,9,0,14,1,0.8726178536,0.8387563268,0.9999511611,0.7740213523,3827
batch_2,2013-12-27.11-46-35-node21_14,9,9,0,14,2,0.8765179752,0.8492544268,0.9999465154,0.7801797945,4025
batch_2,2013-12-27.11-50-21-node07_18,1,11,0,18,1,0.7624117866,0.7676389928,0.9998610862,0.6160464186,4066
batch_2,2013-12-27.11-50-21-node07_18,1,11,0,18,2,0.8646671544,0.8766378245,0.9999140053,0.7615979381,4157
batch_2,2013-12-27.11-50-21-node07_18,1,13,0,18,1,0.7609452736,0.7626527051,0.9998634788,0.6141337081,4029
batch_2,2013-12-27.11-50-21-node07_18,1,13,0,18,2,0.862136397,0.8719406675,0.9999141461,0.7576799141,4137
batch_2,2013-12-27.11-50-21-node07_18,1,15,0,18,1,0.7616892911,0.7554225879,0.9998712197,0.6151035323,3945
batch_2,2013-12-27.11-50-21-node07_18,1,15,0,18,2,0.8673481956,0.8704573548,0.9999221685,0.7657677251,4074
batch_2,2013-12-27.11-50-21-node07_18,1,17,0,18,1,0.7600499376,0.7589129893,0.99986559,0.6129681836,3999
batch_2,2013-12-27.11-50-21-node07_18,1,17,0,18,2,0.8695976155,0.865512979,0.9999287835,0.7692814766,4007
batch_2,2013-12-27.11-50-21-node07_18,1,19,0,18,1,0.7554449284,0.7566691598,0.9998608047,0.607,4024
batch_2,2013-12-27.11-50-21-node07_18,1,19,0,18,2,0.8684992571,0.8669962917,0.9999262501,0.7675640184,4031
batch_2,2013-12-27.11-50-21-node07_18,1,1,0,18,1,0.8064928425,0.7865868861,0.9999073908,0.6757335618,3813
batch_2,2013-12-27.11-50-21-node07_18,1,1,0,18,2,0.8482499697,0.8657601978,0.9999000717,0.7364879075,4212
batch_2,2013-12-27.11-50-21-node07_18,1,3,0,18,1,0.7794614903,0.7758663675,0.9998786791,0.6386209727,3974
batch_2,2013-12-27.11-50-21-node07_18,1,3,0,18,2,0.8607933804,0.8744128554,0.9999104867,0.7556077761,4173
batch_2,2013-12-27.11-50-21-node07_18,1,5,0,18,1,0.7497560976,0.7663924208,0.999843071,0.5996878658,4189
batch_2,2013-12-27.11-50-21-node07_18,1,5,0,18,2,0.8700122399,0.8786155748,0.9999196351,0.7699306759,4125
batch_2,2013-12-27.11-50-21-node07_18,1,7,0,18,1,0.7532850301,0.7646472201,0.9998501082,0.604215918,4132
batch_2,2013-12-27.11-50-21-node07_18,1,7,0,18,2,0.8679706601,0.8776266996,0.9999176647,0.7667386609,4135
batch_2,2013-12-27.11-50-21-node07_18,1,9,0,18,1,0.7588257153,0.7636499626,0.9998593973,0.6113772455,4062
batch_2,2013-12-27.11-50-21-node07_18,1,9,0,18,2,0.8709084222,0.8781211372,0.9999211833,0.7713355049,4112
batch_2,2013-12-27.11-50-21-node07_18,3,11,0,18,1,0.7774765895,0.7865868861,0.9998662937,0.6359604918,4105
batch_2,2013-12-27.11-50-21-node07_18,3,11,0,18,2,0.8911505523,0.8875154512,0.999940606,0.8036713678,4012
batch_2,2013-12-27.11-50-21-node07_18,3,13,0,18,1,0.7756766778,0.7823485415,0.9998674197,0.633555421,4080
batch_2,2013-12-27.11-50-21-node07_18,3,13,0,18,2,0.8897725861,0.8850432633,0.999940606,0.8014327289,4002
batch_2,2013-12-27.11-50-21-node07_18,3,15,0,18,1,0.7751303053,0.7786088257,0.999869953,0.6328267477,4047
batch_2,2013-12-27.11-50-21-node07_18,3,15,0,18,2,0.891187835,0.8838071693,0.9999432801,0.8037320144,3978
batch_2,2013-12-27.11-50-21-node07_18,3,17,0,18,1,0.773283859,0.7793567689,0.9998665752,0.630369026,4074
batch_2,2013-12-27.11-50-21-node07_18,3,17,0,18,2,0.8943617952,0.8843016069,0.9999469395,0.8089099955,3954
batch_2,2013-12-27.11-50-21-node07_18,3,19,0,18,1,0.7691358025,0.7766143106,0.9998629159,0.6248746239,4089
batch_2,2013-12-27.11-50-21-node07_18,3,19,0,18,2,0.8931602596,0.8845488257,0.9999452505,0.8069463239,3967
batch_2,2013-12-27.11-50-21-node07_18,3,1,0,18,1,0.8186568115,0.800797806,0.9999121761,0.6929881338,3836
batch_2,2013-12-27.11-50-21-node07_18,3,1,0,18,2,0.8696502812,0.8791100124,0.9999187906,0.7693639117,4133
batch_2,2013-12-27.11-50-21-node07_18,3,3,0,18,1,0.8015496126,0.7995512341,0.9998896571,0.6688216893,3991
batch_2,2013-12-27.11-50-21-node07_18,3,3,0,18,2,0.8819247378,0.8835599506,0.9999315984,0.7887883469,4060
batch_2,2013-12-27.11-50-21-node07_18,3,5,0,18,1,0.7709170625,0.7890800299,0.9998543305,0.6272294887,4200
batch_2,2013-12-27.11-50-21-node07_18,3,5,0,18,2,0.8864585893,0.8917181706,0.9999315984,0.7960715074,4093
batch_2,2013-12-27.11-50-21-node07_18,3,7,0,18,1,0.7767659365,0.7868362004,0.999865027,0.6350100604,4115
batch_2,2013-12-27.11-50-21-node07_18,3,7,0,18,2,0.8899864181,0.8909765142,0.9999366651,0.8017797553,4054
batch_2,2013-12-27.11-50-21-node07_18,3,9,0,18,1,0.7863501484,0.7928197457,0.9998737531,0.6479217604,4077
batch_2,2013-12-27.11-50-21-node07_18,3,9,0,18,2,0.8950180147,0.8904820766,0.9999434209,0.8099842591,4004
batch_2,2013-12-27.11-50-21-node07_18,5,11,0,18,1,0.7666666667,0.7798553977,0.9998563009,0.6216216216,4149
batch_2,2013-12-27.11-50-21-node07_18,5,11,0,18,2,0.8854349461,0.8731767614,0.9999435616,0.7944219523,3933
batch_2,2013-12-27.11-50-21-node07_18,5,13,0,18,1,0.7623395854,0.7701321366,0.9998586936,0.6159521436,4093
batch_2,2013-12-27.11-50-21-node07_18,5,13,0,18,2,0.8849201358,0.8697156984,0.9999453913,0.7935935033,3906
batch_2,2013-12-27.11-50-21-node07_18,5,15,0,18,1,0.762484472,0.7651458489,0.9998634788,0.6161413371,4039
batch_2,2013-12-27.11-50-21-node07_18,5,15,0,18,2,0.8870683136,0.8699629172,0.9999479247,0.7970554926,3889
batch_2,2013-12-27.11-50-21-node07_18,5,17,0,18,1,0.7629813665,0.7656444777,0.9998637603,0.6167905202,4039
batch_2,2013-12-27.11-50-21-node07_18,5,17,0,18,2,0.8884960222,0.8697156984,0.9999498951,0.799363781,3874
batch_2,2013-12-27.11-50-21-node07_18,5,19,0,18,1,0.7574447053,0.7641485914,0.9998568639,0.6095863166,4082
batch_2,2013-12-27.11-50-21-node07_18,5,19,0,18,2,0.8881587261,0.8687268232,0.9999501766,0.7988179132,3868
batch_2,2013-12-27.11-50-21-node07_18,5,1,0,18,1,0.8024675815,0.7945649464,0.9998951461,0.6701009251,3932
batch_2,2013-12-27.11-50-21-node07_18,5,1,0,18,2,0.8757425743,0.8746600742,0.9999300502,0.7789520035,4035
batch_2,2013-12-27.11-50-21-node07_18,5,3,0,18,1,0.7947915362,0.7913238594,0.9998871237,0.6594639518,3976
batch_2,2013-12-27.11-50-21-node07_18,5,3,0,18,2,0.8781094527,0.8726823239,0.999934554,0.7827050998,3995
batch_2,2013-12-27.11-50-21-node07_18,5,5,0,18,1,0.7667645619,0.7811019696,0.9998553157,0.6217503473,4161
batch_2,2013-12-27.11-50-21-node07_18,5,5,0,18,2,0.8830104322,0.8788627936,0.9999363837,0.790527018,4007
batch_2,2013-12-27.11-50-21-node07_18,5,7,0,18,1,0.7671638112,0.7758663675,0.999860664,0.6222755449,4102
batch_2,2013-12-27.11-50-21-node07_18,5,7,0,18,2,0.8805298675,0.8709517923,0.999938917,0.7865594999,3957
batch_2,2013-12-27.11-50-21-node07_18,5,9,0,18,1,0.7679469874,0.780104712,0.9998579899,0.6233067729,4138
batch_2,2013-12-27.11-50-21-node07_18,5,9,0,18,2,0.8876037214,0.8726823239,0.999946658,0.797920434,3909
batch_2,2013-12-27.11-50-21-node07_18,7,11,0,18,1,0.7760938646,0.7915731738,0.9998598195,0.6341122429,4171
batch_2,2013-12-27.11-50-21-node07_18,7,11,0,18,2,0.8872123727,0.8721878863,0.9999465172,0.7972881356,3908
batch_2,2013-12-27.11-50-21-node07_18,7,13,0,18,1,0.7735131821,0.7863375717,0.999860664,0.6306738652,4144
batch_2,2013-12-27.11-50-21-node07_18,7,13,0,18,2,0.8858114063,0.8697156984,0.9999465172,0.7950282486,3898
batch_2,2013-12-27.11-50-21-node07_18,7,15,0,18,1,0.7755657228,0.7818499127,0.9998677011,0.6334073924,4076
batch_2,2013-12-27.11-50-21-node07_18,7,15,0,18,2,0.8871212121,0.8684796044,0.9999490506,0.7971409122,3875
batch_2,2013-12-27.11-50-21-node07_18,7,17,0,18,1,0.7739387957,0.7818499127,0.9998653085,0.6312399356,4093
batch_2,2013-12-27.11-50-21-node07_18,7,17,0,18,2,0.8885515497,0.8682323857,0.999951021,0.7994536763,3860
batch_2,2013-12-27.11-50-21-node07_18,7,19,0,18,1,0.7708179808,0.7823485415,0.9998602417,0.6270983213,4131
batch_2,2013-12-27.11-50-21-node07_18,7,19,0,18,2,0.890715912,0.8704573548,0.999952147,0.8029646522,3861
batch_2,2013-12-27.11-50-21-node07_18,7,1,0,18,1,0.8029507377,0.8005484916,0.9998907831,0.6707750157,3987
batch_2,2013-12-27.11-50-21-node07_18,7,1,0,18,2,0.8774065333,0.8731767614,0.9999332873,0.7815888471,4006
batch_2,2013-12-27.11-50-21-node07_18,7,3,0,18,1,0.8010899183,0.8062827225,0.9998833237,0.6681818182,4063
batch_2,2013-12-27.11-50-21-node07_18,7,3,0,18,2,0.8821548822,0.8744128554,0.9999384948,0.7891566265,3974
batch_2,2013-12-27.11-50-21-node07_18,7,5,0,18,1,0.7726387537,0.7913238594,0.9998548935,0.6295120984,4205
batch_2,2013-12-27.11-50-21-node07_18,7,5,0,18,2,0.8852295409,0.8771322621,0.9999404652,0.794091316,3971
batch_2,2013-12-27.11-50-21-node07_18,7,7,0,18,1,0.77625459,0.7905759162,0.9998609455,0.6343268654,4159
batch_2,2013-12-27.11-50-21-node07_18,7,7,0,18,2,0.885015674,0.8724351051,0.9999435616,0.7937471885,3930
batch_2,2013-12-27.11-50-21-node07_18,7,9,0,18,1,0.7800171003,0.7960608327,0.9998616492,0.6393672407,4176
batch_2,2013-12-27.11-50-21-node07_18,7,9,0,18,2,0.8891126495,0.8731767614,0.9999482062,0.8003625651,3900
batch_2,2013-12-27.11-50-21-node07_18,9,11,0,18,1,0.7914935224,0.8072799801,0.9998686864,0.6549352751,4171
batch_2,2013-12-27.11-50-21-node07_18,9,11,0,18,2,0.8964474679,0.8796044499,0.9999528507,0.8123287671,3893
batch_2,2013-12-27.11-50-21-node07_18,9,13,0,18,1,0.7883695252,0.8010471204,0.9998695308,0.6506682868,4140
batch_2,2013-12-27.11-50-21-node07_18,9,13,0,18,2,0.8958385876,0.8781211372,0.9999531322,0.8113293741,3885
batch_2,2013-12-27.11-50-21-node07_18,9,15,0,18,1,0.7872130338,0.7950635752,0.9998730494,0.6490942398,4091
batch_2,2013-12-27.11-50-21-node07_18,9,15,0,18,2,0.89576753,0.8763906057,0.9999542582,0.8112128146,3870
batch_2,2013-12-27.11-50-21-node07_18,9,17,0,18,1,0.7847136889,0.7960608327,0.9998685456,0.64570273,4127
batch_2,2013-12-27.11-50-21-node07_18,9,17,0,18,2,0.8977056661,0.8754017305,0.9999573545,0.8143974241,3844
batch_2,2013-12-27.11-50-21-node07_18,9,19,0,18,1,0.7821503004,0.7953128896,0.9998654493,0.6422387759,4146
batch_2,2013-12-27.11-50-21-node07_18,9,19,0,18,2,0.8979746835,0.8768850433,0.9999566508,0.81484034,3855
batch_2,2013-12-27.11-50-21-node07_18,9,1,0,18,1,0.8077876984,0.8120169534,0.9998879682,0.6775535677,4053
batch_2,2013-12-27.11-50-21-node07_18,9,1,0,18,2,0.8842000745,0.8805933251,0.9999366651,0.79243604,4012
batch_2,2013-12-27.11-50-21-node07_18,9,3,0,18,1,0.8073846154,0.8177511842,0.99988262,0.6769865841,4114
batch_2,2013-12-27.11-50-21-node07_18,9,3,0,18,2,0.8883610451,0.878368356,0.9999435616,0.7991452991,3954
batch_2,2013-12-27.11-50-21-node07_18,9,5,0,18,1,0.78465647,0.8057840937,0.9998599603,0.6456252497,4227
batch_2,2013-12-27.11-50-21-node07_18,9,5,0,18,2,0.8933300025,0.8840543881,0.9999458135,0.8072234763,3961
batch_2,2013-12-27.11-50-21-node07_18,9,7,0,18,1,0.7883140596,0.8072799801,0.9998640418,0.6505927265,4204
batch_2,2013-12-27.11-50-21-node07_18,9,7,0,18,2,0.8934888973,0.8803461063,0.9999486284,0.8074829932,3926
batch_2,2013-12-27.11-50-21-node07_18,9,9,0,18,1,0.7919004635,0.8092744951,0.9998675604,0.6554927302,4187
batch_2,2013-12-27.11-50-21-node07_18,9,9,0,18,2,0.8973584906,0.881829419,0.9999524285,0.8138261465,3905
batch_2,2013-12-27.11-53-19-node05_15,1,11,0,15,1,0.8865588681,0.8473798599,0.9999625616,0.7962332653,3775
batch_2,2013-12-27.11-53-19-node05_15,1,11,0,15,2,0.8832903679,0.87957993,0.9999324405,0.7909758657,4249
batch_2,2013-12-27.11-53-19-node05_15,1,13,0,15,1,0.8846153846,0.8442405216,0.9999624208,0.7931034483,3763
batch_2,2013-12-27.11-53-19-node05_15,1,13,0,15,2,0.8798964828,0.8728121354,0.9999330035,0.7855492544,4216
batch_2,2013-12-27.11-53-19-node05_15,1,15,0,15,1,0.8864125617,0.8452064719,0.999963969,0.7959972709,3756
batch_2,2013-12-27.11-53-19-node05_15,1,15,0,15,2,0.881383855,0.8739789965,0.9999341295,0.7879234168,4213
