label,k,se,sp,j,atlas,template
1,0.8219437219,0.7874943362,0.9999759205,0.6977117623,009_S_1030,007_S_0249
101,0.7691612028,0.7614145031,0.9999586239,0.6249081558,009_S_1030,007_S_0249
1,0.8865215377,0.8672405981,0.999983297,0.7961730449,009_S_1030,007_S_0101
101,0.8725161866,0.8746642793,0.999975327,0.7738613861,009_S_1030,007_S_0101
1,0.8602599814,0.8396012687,0.9999789728,0.7547861507,009_S_1030,007_S_0041
101,0.8524371244,0.8572068039,0.9999708332,0.7428238945,009_S_1030,007_S_0041
1,0.8158750813,0.852288174,0.9999556564,0.689010989,009_S_1030,007_S_0070
101,0.6592517695,0.7296329454,0.9999083451,0.4917043741,009_S_1030,007_S_0070
1,0.7733171127,0.8640688718,0.9999306443,0.6304132231,009_S_1030,007_S_0068
101,0.8296296296,0.8522829006,0.9999616762,0.7088607595,009_S_1030,007_S_0068
1,0.7873152122,0.748074309,0.9999715116,0.6492331891,009_S_1030,006_S_1130
101,0.7432829081,0.7367949866,0.9999534519,0.5914480776,009_S_1030,006_S_1130
1,0.8301544051,0.8282736747,0.9999687136,0.7096273292,009_S_1030,006_S_0731
101,0.8153028693,0.8585496867,0.9999531127,0.688195192,009_S_1030,006_S_0731
1,0.8858146684,0.9139102855,0.9999720203,0.7950335041,009_S_1030,006_S_0681
101,0.8487674883,0.8554162936,0.9999696462,0.7372685185,009_S_1030,006_S_0681
1,0.7444658325,0.7009515179,0.9999659157,0.5929474895,009_S_1030,006_S_0675
101,0.7702825889,0.7564905998,0.9999606588,0.6263899185,009_S_1030,006_S_0675
1,0.8258896585,0.7834164024,0.9999787185,0.7034174125,009_S_1030,005_S_1341
101,0.823692095,0.7999104745,0.9999730377,0.7002351097,009_S_1030,005_S_1341
1,0.8448699067,0.7797915723,0.9999876211,0.7314067148,009_S_1030,005_S_0814
101,0.7352171638,0.6289167413,0.999984484,0.5812991312,009_S_1030,005_S_0814
1,0.8560817084,0.8355233348,0.9999782098,0.7483766234,009_S_1030,005_S_0610
101,0.8003498797,0.8191584602,0.9999568434,0.6671527525,009_S_1030,005_S_0610
1,0.842487517,0.84096058,0.9999709181,0.7278431373,009_S_1030,005_S_0602
101,0.8014689998,0.8303491495,0.999954215,0.6687094448,009_S_1030,005_S_0602
1,0.7890918189,0.7145446307,0.9999819404,0.6516528926,009_S_1030,005_S_0572
101,0.7161616162,0.6347358997,0.9999738856,0.5578284815,009_S_1030,005_S_0572
1,0.7913419913,0.8282736747,0.9999503997,0.6547277937,009_S_1030,005_S_0546
101,0.7784539103,0.7730528201,0.9999596413,0.6372693727,009_S_1030,005_S_0546
1,0.8303341902,0.8781150884,0.9999556564,0.7098901099,009_S_1030,005_S_0553
101,0.8147000221,0.8236347359,0.9999624393,0.6873365708,009_S_1030,005_S_0553
1,0.8708068903,0.8704123244,0.9999759205,0.7711762344,009_S_1030,005_S_0448
101,0.8507765024,0.8460161146,0.9999729529,0.7403055229,009_S_1030,005_S_0448
1,0.8153993305,0.7725419121,0.9999771075,0.6883326605,009_S_1030,005_S_0324
101,0.6315560392,0.6495076097,0.9999228437,0.4615139949,009_S_1030,005_S_0324
1,0.8304337741,0.8110557318,0.9999733769,0.7100357001,009_S_1030,005_S_0222
101,0.8525179856,0.84870188,0.9999730377,0.7429467085,009_S_1030,005_S_0222
1,0.8640868334,0.829632986,0.9999830426,0.7606979643,009_S_1030,002_S_1155
101,0.8258037403,0.8795881826,0.9999525192,0.7032927702,009_S_1030,002_S_1155
1,0.8715432649,0.8853647485,0.9999726138,0.7723320158,009_S_1030,003_S_0907
101,0.8447368421,0.8621307073,0.9999660852,0.7312072893,009_S_1030,003_S_0907
1,0.753407155,0.8015405528,0.9999389534,0.6043730782,009_S_1030,003_S_0981
101,0.7104316547,0.7072515667,0.999946245,0.5509065551,009_S_1030,003_S_0981
1,0.8592765461,0.8341640236,0.9999799055,0.7532733224,009_S_1030,002_S_1018
101,0.834847426,0.8021486124,0.9999773618,0.7165133946,009_S_1030,002_S_1018
1,0.6635220126,0.8451268358,0.9999108095,0.4964705882,011_S_0003,941_S_1202
101,0.524219591,0.5369349504,0.9999213204,0.3552151714,011_S_0003,941_S_1202
1,0.8014842301,0.8651535381,0.999962696,0.6687306502,011_S_0003,127_S_0431
101,0.6840882695,0.6493936053,0.9999616776,0.519858782,011_S_0003,127_S_0431
1,0.8490954889,0.8400543725,0.9999740552,0.7377636291,009_S_1030,002_S_0954
101,0.808949331,0.8254252462,0.9999592174,0.6791896869,009_S_1030,002_S_0954
1,0.6722598106,0.5627548709,0.9999791424,0.5063187933,009_S_1030,002_S_0938
101,0.6197620279,0.5362578335,0.9999632024,0.4490254873,009_S_1030,002_S_0938
1,0.8626228722,0.8151336656,0.9999860102,0.7584317032,009_S_1030,002_S_0782
101,0.7390983001,0.6714413608,0.9999724442,0.5861664713,009_S_1030,002_S_0782
1,0.6485981308,0.9265687583,0.9998818141,0.479944675,011_S_0003,116_S_0382
101,0.7666362808,0.9272326351,0.9999243726,0.6215816704,011_S_0003,116_S_0382
1,0.5862628448,0.7236315087,0.9999053835,0.4146901301,011_S_0003,098_S_0149
101,0.6462802373,0.7805953693,0.9999023287,0.4774106541,011_S_0003,098_S_0149
1,0.8412514484,0.8223833258,0.9999751574,0.726,009_S_1030,002_S_0729
101,0.798935398,0.7390331244,0.9999789728,0.6651893634,009_S_1030,002_S_0729
1,0.7681078046,0.9132176235,0.9999409919,0.6235186873,011_S_0003,094_S_1293
101,0.7695167286,0.9128996692,0.9999292901,0.6253776435,011_S_0003,094_S_1293
1,0.4800918836,0.8371161549,0.9997904193,0.3158690176,011_S_0003,067_S_0056
101,0.5268642136,0.8919514884,0.9997702351,0.357648099,011_S_0003,067_S_0056
1,0.605823555,0.9305740988,0.9998550231,0.4345386534,011_S_0003,094_S_1188
101,0.7277441659,0.9283351709,0.999904194,0.5720108696,011_S_0003,094_S_1188
1,0.79441201,0.8631626643,0.9999420058,0.6589415427,009_S_1030,002_S_0685
101,0.8425905598,0.8589973142,0.9999659156,0.7279969651,009_S_1030,002_S_0685
1,0.7899371069,0.7113729044,0.9999832122,0.6528066528,009_S_1030,002_S_0619
101,0.7078738138,0.6177260519,0.9999758357,0.547836443,009_S_1030,002_S_0619
1,0.8702185792,0.8658812868,0.9999767684,0.7702539299,009_S_1030,002_S_0413
101,0.7895454545,0.7775290958,0.9999636263,0.6522718738,009_S_1030,002_S_0413
1,0.8441496921,0.8074309017,0.9999802446,0.7303278689,009_S_1030,002_S_0295
101,0.8366013072,0.8021486124,0.9999781249,0.7191011236,009_S_1030,002_S_0295
1,0.6138084633,0.9198931909,0.9998631621,0.4428020566,011_S_0003,067_S_0029
101,0.7730358875,0.8787210584,0.9999392946,0.6300395257,011_S_0003,067_S_0029
1,0.5992260918,0.7236315087,0.999912166,0.4277821626,011_S_0003,057_S_1217
101,0.6999528968,0.8191841235,0.9999197943,0.5384057971,011_S_0003,057_S_1217
1,0.7940298507,0.8878504673,0.9999557439,0.6584158416,011_S_0003,021_S_0753
101,0.822622108,0.8820286659,0.9999596428,0.6986899563,011_S_0003,021_S_0753
1,0.7725714286,0.9025367156,0.9999448918,0.6294227188,011_S_0003,021_S_1109
101,0.6428290766,0.9018743109,0.9998609541,0.4736537348,011_S_0003,021_S_1109
1,0.6512107161,0.8437917223,0.9999050444,0.4828113063,011_S_0003,021_S_0337
101,0.7740705434,0.8952590959,0.9999357337,0.6314152411,011_S_0003,021_S_0337
1,0.8038858531,0.8838451268,0.999959983,0.6720812183,011_S_0003,021_S_0642
101,0.8190091001,0.8930540243,0.9999557427,0.6934931507,011_S_0003,021_S_0642
1,0.7646396396,0.9065420561,0.9999409919,0.6189608022,011_S_0003,021_S_0343
101,0.8611561318,0.8787210584,0.9999750735,0.7561669829,011_S_0003,021_S_0343
1,0.7275541796,0.9412550067,0.9999179312,0.5717761557,011_S_0003,021_S_0159
101,0.7291054179,0.9570011025,0.9998972417,0.5736946464,011_S_0003,021_S_0159
1,0.6920192823,0.8624833111,0.999919966,0.5290745291,011_S_0003,013_S_1205
101,0.664727877,0.8820286659,0.9998813023,0.4978220286,011_S_0003,013_S_1205
1,0.5492610837,0.8931909212,0.9998273842,0.3786078098,011_S_0003,020_S_0213
101,0.7230769231,0.9327453142,0.9999004635,0.5662650602,011_S_0003,020_S_0213
1,0.7947194719,0.8037383178,0.9999721916,0.6593647317,011_S_0003,016_S_0991
101,0.7995630803,0.8070562293,0.9999674429,0.6660600546,011_S_0003,016_S_0991
1,0.7513546057,0.8331108144,0.9999511657,0.6017357763,011_S_0003,014_S_1095
101,0.7820448878,0.8643880926,0.9999467556,0.6420966421,011_S_0003,014_S_1095
1,0.6554541086,0.9105473965,0.9998897836,0.487491065,011_S_0003,014_S_0328
101,0.7525298988,0.9018743109,0.9999238639,0.6032448378,011_S_0003,014_S_0328
1,0.5143191116,0.5874499332,0.9999114878,0.346184107,011_S_0003,011_S_0241
101,0.5418502203,0.5424476295,0.9999292901,0.3716012085,011_S_0003,011_S_0241
1,0.2282558675,0.3311081442,0.9998005932,0.1288311688,011_S_0003,011_S_0183
101,0.5620360551,0.5843439912,0.9999238639,0.3908554572,011_S_0003,011_S_0183
1,0.196499153,0.2323097463,0.99985621,0.1089542893,011_S_0003,011_S_0168
101,0.7656967841,0.8269018743,0.9999487904,0.6203473945,011_S_0003,011_S_0168
1,0.1342894394,0.2750333778,0.999641712,0.07197763802,011_S_0003,011_S_0016
101,0.602896007,0.7574421169,0.9998838458,0.4315326633,011_S_0003,011_S_0016
1,0.7210205214,0.867823765,0.9999314963,0.5637467476,011_S_0003,011_S_0053
101,0.8286731063,0.8985667034,0.9999584558,0.7074652778,011_S_0003,011_S_0053
1,0.422125182,0.5807743658,0.9998512927,0.2675276753,011_S_0003,011_S_0022
101,0.4685367703,0.6813671444,0.9998112706,0.3059405941,011_S_0003,011_S_0022
1,0.584280303,0.82376502,0.9998735055,0.4127090301,011_S_0003,011_S_0005
101,0.7025547445,0.848952591,0.9999126724,0.5414908579,011_S_0003,011_S_0005
1,0.6928309785,0.8838451268,0.9999152182,0.5300240192,011_S_0003,011_S_0010
101,0.7392120075,0.8687982359,0.9999258987,0.5863095238,011_S_0003,011_S_0010
1,0.5762711864,0.7716955941,0.9998848663,0.4047619048,011_S_0003,009_S_1030
101,0.5423728814,0.6703417861,0.9998767239,0.3720930233,011_S_0003,009_S_1030
1,0.7302949062,0.909212283,0.9999262398,0.5751689189,011_S_0003,009_S_0751
101,0.7614983404,0.8853362734,0.9999323423,0.6148545176,011_S_0003,009_S_0751
1,0.6473537604,0.7757009346,0.9999211529,0.478583196,011_S_0003,007_S_1339
101,0.8138801262,0.8533627343,0.9999625254,0.6861702128,011_S_0003,007_S_1339
1,0.5175097276,0.8878504673,0.9998039844,0.3490813648,011_S_0003,007_S_1222
101,0.487303118,0.835722161,0.9997548044,0.3221419465,011_S_0003,007_S_1222
1,0.6104598738,0.9038718291,0.9998657056,0.4393251136,011_S_0003,007_S_1206
101,0.7704174229,0.9360529217,0.9999240335,0.6265682657,011_S_0003,007_S_1206
1,0.7810514154,0.9025367156,0.9999481135,0.6407582938,011_S_0003,007_S_0698
101,0.7931208902,0.8643880926,0.9999515035,0.6571668064,011_S_0003,007_S_0698
1,0.7796610169,0.8905206943,0.9999499787,0.6388888889,011_S_0003,007_S_0316
101,0.8158029759,0.8765159868,0.9999581167,0.6889081456,011_S_0003,007_S_0316
1,0.7908653846,0.8785046729,0.9999564221,0.6540755467,011_S_0003,007_S_0414
101,0.7925665495,0.8699007718,0.9999499774,0.65640599,011_S_0003,007_S_0414
1,0.6548403447,0.8624833111,0.9999019922,0.4868123587,011_S_0003,007_S_0293
101,0.7813822285,0.9162072767,0.999934038,0.6412037037,011_S_0003,007_S_0293
1,0.7650145773,0.8758344459,0.9999474353,0.6194523135,011_S_0003,007_S_0249
101,0.8106212425,0.8919514884,0.9999525209,0.6815501264,011_S_0003,007_S_0249
1,0.6530825496,0.8344459279,0.9999084356,0.4848719938,011_S_0003,007_S_0101
101,0.8032242769,0.9338478501,0.9999398033,0.6711568938,011_S_0003,007_S_0101
1,0.6724806202,0.9265687583,0.999894701,0.5065693431,011_S_0003,007_S_0070
101,0.7440212578,0.9261300992,0.9999133507,0.5923836389,011_S_0003,007_S_0070
1,0.5847063794,0.9238985314,0.9998429841,0.4131343284,011_S_0003,007_S_0068
101,0.7662155856,0.9051819184,0.9999296292,0.6210287443,011_S_0003,007_S_0068
1,0.6440349176,0.8865153538,0.9998899532,0.4749642346,011_S_0003,006_S_1130
101,0.6107226107,0.8665931643,0.9998506104,0.4395973154,011_S_0003,006_S_1130
1,0.8143639684,0.8931909212,0.9999618482,0.6868583162,011_S_0003,007_S_0041
101,0.7817745803,0.8985667034,0.9999384468,0.6417322835,011_S_0003,007_S_0041
1,0.5458898643,0.9132176235,0.9998180582,0.3754116356,011_S_0003,006_S_0731
101,0.5662393162,0.8765159868,0.9998124576,0.3949329359,011_S_0003,006_S_0731
1,0.5886315789,0.9332443258,0.9998428145,0.4170644391,011_S_0003,006_S_0681
101,0.7228809838,0.9073869901,0.9999072462,0.5660247593,011_S_0003,006_S_0681
1,0.7662936142,0.7770360481,0.999968122,0.62113127,011_S_0003,006_S_0675
101,0.775862069,0.8434399118,0.9999491295,0.6338028169,011_S_0003,006_S_0675
1,0.6591466405,0.8971962617,0.9998952097,0.4915874177,011_S_0003,005_S_1341
101,0.8140214216,0.9217199559,0.9999472643,0.6863711002,011_S_0003,005_S_1341
1,0.8298807282,0.8825100134,0.9999689699,0.7092274678,011_S_0003,005_S_0814
101,0.8426229508,0.8500551268,0.9999742256,0.7280453258,011_S_0003,005_S_0814
1,0.8133174792,0.9132176235,0.9999577787,0.6853707415,011_S_0003,005_S_0610
101,0.7961904762,0.9217199559,0.9999394642,0.6613924051,011_S_0003,005_S_0610
1,0.6585484657,0.9025367156,0.999893514,0.4909222948,011_S_0003,005_S_0546
101,0.7117039587,0.9117971334,0.9998999548,0.5524382098,011_S_0003,005_S_0546
1,0.7411328745,0.9345794393,0.999925392,0.5887300252,011_S_0003,005_S_0553
101,0.7503448276,0.8996692393,0.9999233552,0.6004415011,011_S_0003,005_S_0553
1,0.6688432836,0.9572763685,0.9998850359,0.502452698,011_S_0003,005_S_0602
101,0.7188034188,0.9272326351,0.9998996156,0.5610406938,011_S_0003,005_S_0602
1,0.6946329426,0.7516688919,0.9999476048,0.5321361059,011_S_0003,005_S_0572
101,0.7502569373,0.8048511577,0.9999476034,0.6003289474,011_S_0003,005_S_0572
1,0.7130144605,0.8558077437,0.999930818,0.5540190147,011_S_0003,005_S_0448
101,0.7969052224,0.9084895259,0.9999428555,0.6623794212,011_S_0003,005_S_0448
1,0.7490261547,0.8985313752,0.9999364136,0.5987544484,011_S_0003,005_S_0324
101,0.7579824155,0.9029768467,0.9999262378,0.6102831595,011_S_0003,005_S_0324
1,0.8014934661,0.8598130841,0.9999637134,0.6687435099,011_S_0003,005_S_0222
101,0.8282520325,0.8985667034,0.9999582862,0.7068516912,011_S_0003,005_S_0222
1,0.7231404959,0.9345794393,0.9999174225,0.5663430421,011_S_0003,003_S_0907
101,0.7917448405,0.9305402426,0.9999353945,0.6552795031,011_S_0003,003_S_0907
1,0.6228910169,0.91188251,0.9998709621,0.4523178808,011_S_0003,003_S_0981
101,0.5481027213,0.7883131202,0.9998326362,0.3775079197,011_S_0003,003_S_0981
1,0.6217331499,0.9052069426,0.999872149,0.4510978044,011_S_0003,002_S_1155
101,0.7052588667,0.953693495,0.9998845241,0.5447103275,011_S_0003,002_S_1155
1,0.589010989,0.8945260347,0.9998548535,0.4174454829,011_S_0003,002_S_1018
101,0.6143437077,0.7508269019,0.9998933416,0.443359375,011_S_0003,002_S_1018
1,0.5966422729,0.9252336449,0.9998506144,0.4251533742,011_S_0003,002_S_0954
101,0.6688364524,0.9062844542,0.9998763848,0.5024449878,011_S_0003,002_S_0954
1,0.7333732774,0.8170894526,0.9999477744,0.5789971618,011_S_0003,002_S_0782
101,0.810112964,0.8302094818,0.9999662559,0.6808318264,011_S_0003,002_S_0782
1,0.5757052389,0.6675567423,0.9999172529,0.4042037187,011_S_0003,002_S_0938
101,0.5466081015,0.6174200662,0.9999013113,0.3760913365,011_S_0003,002_S_0938
1,0.709847288,0.8998664887,0.9999192877,0.5502040816,011_S_0003,002_S_0729
101,0.7423764458,0.7783902977,0.9999509948,0.5903010033,011_S_0003,002_S_0729
1,0.7799662352,0.9252336449,0.9999431962,0.639298893,011_S_0003,002_S_0685
101,0.6688338074,0.9073869901,0.9998760457,0.5024420024,011_S_0003,002_S_0685
1,0.7977026165,0.8344459279,0.9999672742,0.6634819533,011_S_0003,002_S_0619
101,0.805785124,0.8599779493,0.9999577775,0.6747404844,011_S_0003,002_S_0619
1,0.8099910794,0.79163034,0.9999682895,0.6806596702,011_S_0005,941_S_1202
101,0.6038619075,0.5119047619,0.9999686294,0.4325230511,011_S_0005,941_S_1202
1,0.7342733189,0.9038718291,0.9999291224,0.5801199657,011_S_0003,002_S_0295
101,0.7826086957,0.8930540243,0.9999401424,0.6428571429,011_S_0003,002_S_0295
1,0.6948640483,0.9212283044,0.9999072487,0.5324074074,011_S_0003,002_S_0413
101,0.6985864113,0.8445424476,0.9999118245,0.5367904695,011_S_0003,002_S_0413
1,0.6955602537,0.5736704446,0.999985247,0.5332252836,011_S_0005,127_S_0431
101,0.5859473024,0.4632936508,0.999979821,0.4143744454,011_S_0005,127_S_0431
1,0.815920398,0.7863993025,0.9999725288,0.6890756303,011_S_0005,098_S_0149
101,0.8433382138,0.8571428571,0.9999699859,0.7291139241,011_S_0005,098_S_0149
1,0.8296629213,0.8047079337,0.9999737159,0.7089093702,011_S_0005,116_S_0382
101,0.8586589484,0.8829365079,0.9999703251,0.7523245985,011_S_0005,116_S_0382
1,0.8102325581,0.7593722755,0.9999776161,0.6810007819,011_S_0005,094_S_1293
101,0.8140960163,0.7906746032,0.9999740556,0.6864771748,011_S_0005,094_S_1293
1,0.7857442348,0.8169136879,0.9999489579,0.6470994475,011_S_0005,067_S_0056
101,0.7994350282,0.8422619048,0.9999547245,0.6658823529,011_S_0005,067_S_0056
1,0.8282571912,0.8535309503,0.9999596411,0.7068592058,011_S_0005,094_S_1188
101,0.7645968489,0.818452381,0.9999448894,0.6189047262,011_S_0005,094_S_1188
1,0.812797233,0.8195292066,0.999961676,0.6846321923,011_S_0005,067_S_0029
101,0.8318227593,0.8194444444,0.9999742252,0.7120689655,011_S_0005,067_S_0029
1,0.828688899,0.7907585004,0.9999771074,0.7074882995,011_S_0005,057_S_1217
101,0.830942623,0.8045634921,0.999977447,0.7107800175,011_S_0005,057_S_1217
1,0.7729196051,0.716652136,0.9999732071,0.6298850575,011_S_0005,021_S_1109
101,0.831713555,0.806547619,0.9999772775,0.7119089317,011_S_0005,021_S_1109
1,0.7124117053,0.6155187446,0.9999781248,0.5532915361,011_S_0005,021_S_0642
101,0.8268513586,0.7698412698,0.9999842299,0.7048138056,011_S_0005,021_S_0642
1,0.6905965622,0.5954664342,0.9999749029,0.5274131274,011_S_0005,021_S_0753
101,0.7440044618,0.6617063492,0.9999799906,0.5923623446,011_S_0005,021_S_0753
1,0.7448880234,0.6669572799,0.9999759203,0.5934833204,011_S_0005,021_S_0343
101,0.7817258883,0.6875,0.9999877909,0.6416666667,011_S_0005,021_S_0343
1,0.8187134503,0.7933740192,0.9999718505,0.6930693069,011_S_0005,021_S_0337
101,0.816080402,0.8055555556,0.9999711729,0.6893039049,011_S_0005,021_S_0337
1,0.7898089172,0.8108108108,0.9999528581,0.6526315789,011_S_0005,020_S_0213
101,0.8061273337,0.8353174603,0.9999594725,0.6752205293,011_S_0005,020_S_0213
1,0.8189964158,0.7968613775,0.9999710027,0.6934749621,011_S_0005,021_S_0159
101,0.8520309478,0.8740079365,0.9999696468,0.7422072452,011_S_0005,021_S_0159
1,0.5302325581,0.3975588492,0.9999801597,0.3607594937,011_S_0005,016_S_0991
101,0.772985244,0.6755952381,0.9999876213,0.6299722479,011_S_0005,016_S_0991
1,0.5402237613,0.4420226678,0.9999621848,0.3700729927,011_S_0005,014_S_1095
101,0.7637711864,0.7152777778,0.9999730382,0.617823479,011_S_0005,014_S_1095
1,0.76069869,0.7593722755,0.9999538756,0.613812544,011_S_0005,014_S_0328
101,0.8414141414,0.8263888889,0.9999764296,0.7262423714,011_S_0005,014_S_0328
1,0.7954545455,0.7323452485,0.9999788031,0.6603773585,011_S_0005,013_S_1205
101,0.8179500255,0.7956349206,0.9999743948,0.6919758412,011_S_0005,013_S_1205
1,0.6460859978,0.5108979948,0.9999862644,0.4771986971,011_S_0005,011_S_0241
101,0.5855300056,0.5178571429,0.9999570985,0.4139571768,011_S_0005,011_S_0241
1,0.3537688442,0.3068875327,0.9999167386,0.2148962149,011_S_0005,011_S_0183
101,0.6031578947,0.568452381,0.9999459068,0.431801055,011_S_0005,011_S_0183
1,0.2200789128,0.218831735,0.9998502652,0.1236453202,011_S_0005,011_S_0168
101,0.8014590933,0.7628968254,0.9999759209,0.6686956522,011_S_0005,011_S_0168
1,0.7779904306,0.7088055798,0.9999779552,0.6366483947,011_S_0005,011_S_0053
101,0.7942238267,0.7638888889,0.9999726991,0.6586826347,011_S_0005,011_S_0053
1,0.8074647246,0.7733217088,0.9999723593,0.6770992366,011_S_0005,011_S_0022
101,0.8286969253,0.8422619048,0.9999674424,0.7075,011_S_0005,011_S_0022
1,0.6356673961,0.5065387969,0.9999830425,0.4659182037,011_S_0005,011_S_0003
101,0.7604994325,0.6646825397,0.999985756,0.6135531136,011_S_0005,011_S_0003
1,0.3249893933,0.3339145597,0.9998597614,0.1940222898,011_S_0005,011_S_0016
101,0.6332842415,0.6398809524,0.9999348847,0.463362069,011_S_0005,011_S_0016
1,0.7631699496,0.7262423714,0.9999655763,0.617037037,011_S_0005,011_S_0010
101,0.8535433071,0.806547619,0.999985756,0.7445054945,011_S_0005,011_S_0010
1,0.7705588369,0.7393199651,0.9999650675,0.6267553585,011_S_0005,009_S_1030
101,0.7833163784,0.7638888889,0.9999681206,0.643812709,011_S_0005,009_S_1030
1,0.7702205882,0.7306015693,0.9999676112,0.6263079223,011_S_0005,009_S_0751
101,0.703043022,0.6646825397,0.9999613378,0.5420711974,011_S_0005,009_S_0751
1,0.8122962273,0.7602441151,0.9999782944,0.6839215686,011_S_0005,007_S_1339
101,0.7845062739,0.7132936508,0.9999820255,0.6454219031,011_S_0005,007_S_1339
1,0.845597618,0.866608544,0.9999643892,0.7324981577,011_S_0005,007_S_1222
101,0.8049627792,0.8045634921,0.9999667641,0.6735880399,011_S_0005,007_S_1222
1,0.8098159509,0.8055797733,0.9999642197,0.6804123711,011_S_0005,007_S_1206
101,0.8076171875,0.8204365079,0.9999638814,0.6773136773,011_S_0005,007_S_1206
1,0.6700404858,0.577157803,0.999971681,0.503805175,011_S_0005,007_S_0698
101,0.7137298499,0.6369047619,0.9999747339,0.5548833189,011_S_0005,007_S_0698
1,0.7849308536,0.7175239756,0.999978464,0.6459968603,011_S_0005,007_S_0414
101,0.819795589,0.755952381,0.9999849082,0.6946216955,011_S_0005,007_S_0414
1,0.7321258341,0.6695727986,0.9999689678,0.577443609,011_S_0005,007_S_0316
101,0.772826087,0.7053571429,0.9999794819,0.6297608503,011_S_0005,007_S_0316
1,0.7802352941,0.7227550131,0.9999747333,0.6396604938,011_S_0005,007_S_0249
101,0.7957559682,0.744047619,0.9999784645,0.6607929515,011_S_0005,007_S_0249
1,0.8355795148,0.8108108108,0.9999747333,0.7175925926,011_S_0005,007_S_0293
101,0.8448810755,0.810515873,0.9999815168,0.7314234557,011_S_0005,007_S_0293
1,0.8346033169,0.8116826504,0.999974055,0.7161538462,011_S_0005,007_S_0101
101,0.8283350569,0.7946428571,0.9999788036,0.706972639,011_S_0005,007_S_0101
1,0.8134692069,0.8003487358,0.9999674416,0.6855862584,011_S_0005,007_S_0070
101,0.798816568,0.8035714286,0.9999643901,0.6650246305,011_S_0005,007_S_0070
1,0.7389210019,0.668700959,0.9999725288,0.5859434683,011_S_0005,007_S_0041
101,0.8242044862,0.7837301587,0.999979821,0.7009760426,011_S_0005,007_S_0041
1,0.777284827,0.7637314734,0.9999608282,0.6357039187,011_S_0005,006_S_0731
101,0.7876149008,0.8075396825,0.9999584551,0.6496408619,011_S_0005,006_S_0731
1,0.7928604979,0.7358326068,0.9999765986,0.6568093385,011_S_0005,006_S_1130
101,0.7544331005,0.6964285714,0.9999743948,0.6056945643,011_S_0005,006_S_1130
1,0.8139931741,0.8317349608,0.9999587933,0.6863309353,011_S_0005,007_S_0068
101,0.8031418753,0.8115079365,0.9999642205,0.6710418376,011_S_0005,007_S_0068
1,0.7855084397,0.8317349608,0.9999443794,0.646779661,011_S_0005,006_S_0681
101,0.8296898831,0.8095238095,0.9999757513,0.7089487402,011_S_0005,006_S_0681
1,0.7275449102,0.6355710549,0.9999782944,0.5717647059,011_S_0005,006_S_0675
101,0.8144499179,0.7380952381,0.9999872822,0.6869806094,011_S_0005,006_S_0675
1,0.8523245214,0.8151700087,0.9999810076,0.7426528991,011_S_0005,005_S_1341
101,0.8237129485,0.7857142857,0.9999791428,0.700265252,011_S_0005,005_S_1341
1,0.7722277722,0.6739319965,0.9999860948,0.6289666395,011_S_0005,005_S_0814
101,0.7518455423,0.6567460317,0.999984569,0.6023657871,011_S_0005,005_S_0814
1,0.8477223427,0.8517872711,0.9999693069,0.7356927711,011_S_0005,005_S_0602
101,0.8676111383,0.880952381,0.9999743948,0.7661777394,011_S_0005,005_S_0602
1,0.7733333333,0.7079337402,0.9999760899,0.6304347826,011_S_0005,005_S_0610
101,0.8141225337,0.7777777778,0.9999772775,0.6865148862,011_S_0005,005_S_0610
1,0.4823597455,0.3635571055,0.9999720201,0.3178353659,011_S_0005,005_S_0572
101,0.616374269,0.5228174603,0.9999703251,0.4454775993,011_S_0005,005_S_0572
1,0.8068283917,0.7829119442,0.9999693069,0.6762048193,011_S_0005,005_S_0553
101,0.8623001547,0.8293650794,0.9999838907,0.7579329102,011_S_0005,005_S_0553
1,0.8123300091,0.781168265,0.9999723593,0.6839694656,011_S_0005,005_S_0448
101,0.8494568029,0.814484127,0.9999823646,0.7383093525,011_S_0005,005_S_0448
1,0.798401421,0.7837837838,0.9999650675,0.6644493718,011_S_0005,005_S_0546
101,0.7763496144,0.7490079365,0.9999691381,0.6344537815,011_S_0005,005_S_0546
1,0.7774621212,0.7157802964,0.9999755812,0.6359411309,011_S_0005,005_S_0324
101,0.8120456906,0.7757936508,0.9999769383,0.6835664336,011_S_0005,005_S_0324
1,0.7277327935,0.6268526591,0.9999813467,0.5719968178,011_S_0005,005_S_0222
101,0.8305540613,0.7658730159,0.9999866039,0.7102115915,011_S_0005,005_S_0222
1,0.8163086366,0.8116826504,0.9999655763,0.6896296296,011_S_0005,003_S_0907
101,0.8600508906,0.8382936508,0.999981008,0.7544642857,011_S_0005,003_S_0907
1,0.8302872063,0.8317349608,0.9999665937,0.7098214286,011_S_0005,003_S_0981
101,0.8155844156,0.7787698413,0.9999776166,0.6885964912,011_S_0005,003_S_0981
1,0.8199162401,0.7680906713,0.9999794814,0.6947949527,011_S_0005,002_S_1018
101,0.8237129485,0.7857142857,0.9999791428,0.700265252,011_S_0005,002_S_1018
1,0.8150442478,0.8029642546,0.9999674416,0.6878267364,011_S_0005,002_S_1155
101,0.8508813721,0.8859126984,0.9999664249,0.7404643449,011_S_0005,002_S_1155
1,0.8263038549,0.7942458588,0.9999750725,0.7040185471,011_S_0005,002_S_0954
101,0.8191056911,0.7996031746,0.9999738861,0.6936316695,011_S_0005,002_S_0954
