label,k,se,sp,j,atlas,template
101,0.7109034268,0.7158092848,0.9999563314,0.5514741421,002_S_0782,011_S_0168
1,0.6848196052,0.7750385208,0.999912568,0.5207039337,002_S_0782,011_S_0022
101,0.4915427986,0.6016311167,0.9998759812,0.3258579681,002_S_0782,011_S_0022
1,0.855378281,0.8536209553,0.9999745335,0.7473021583,002_S_0782,011_S_0053
101,0.7886056972,0.8249686324,0.9999608362,0.650990099,002_S_0782,011_S_0053
1,0.2648472035,0.3538777607,0.9997639981,0.1526362428,002_S_0782,011_S_0016
101,0.5774767146,0.6417816813,0.9999148692,0.405952381,002_S_0782,011_S_0016
1,0,0,0.9998494074,0,002_S_0782,011_S_0010
101,0,0,0.999873407,0,002_S_0782,011_S_0010
1,0.7551068326,0.8258859784,0.9999352764,0.6065635609,002_S_0782,011_S_0005
101,0.7485317672,0.8795483061,0.9999310496,0.5981228669,002_S_0782,011_S_0005
1,0.7382431233,0.6409861325,0.9999828997,0.5850914205,002_S_0782,011_S_0003
101,0.7836652042,0.7283563363,0.9999808778,0.6442841287,002_S_0782,011_S_0003
1,0.8388419165,0.8407806882,0.9999706721,0.7224183583,002_S_0782,009_S_1030
101,0.6724371112,0.7797992472,0.9999209369,0.5065199674,002_S_0782,009_S_1030
1,0.7308768657,0.8048279404,0.9999288409,0.5758912165,002_S_0782,007_S_1222
101,0.5528957529,0.6737766625,0.9998881165,0.3820704376,002_S_0782,007_S_1222
1,0.8071393158,0.8361581921,0.999957801,0.676641729,002_S_0782,007_S_1339
101,0.7732989358,0.752195734,0.9999716844,0.6303890641,002_S_0782,007_S_1339
1,0.7669322709,0.790960452,0.9999513654,0.6219709208,002_S_0782,009_S_0751
101,0.6033390904,0.6574654956,0.999923511,0.4319868096,002_S_0782,009_S_0751
1,0.8272278514,0.8176682075,0.9999714996,0.7053610988,002_S_0782,007_S_0698
101,0.5837874659,0.5376411543,0.9999554121,0.4122174122,002_S_0782,007_S_0698
1,0.8030564456,0.8366718028,0.9999557784,0.67092257,002_S_0782,007_S_1206
101,0.7675463223,0.8575909661,0.9999447477,0.6227790433,002_S_0782,007_S_1206
1,0.7888198758,0.782742681,0.9999638688,0.6512820513,002_S_0782,007_S_0414
101,0.8076807681,0.8444165621,0.99996387,0.6774031203,002_S_0782,007_S_0414
1,0.8161130003,0.8012326656,0.9999709479,0.6893504198,002_S_0782,007_S_0316
101,0.8184596577,0.8400250941,0.9999688344,0.6927056389,002_S_0782,007_S_0316
1,0.8360894942,0.8828967643,0.9999589962,0.7183451734,002_S_0782,007_S_0293
101,0.8077470806,0.8895859473,0.999954125,0.6774964166,002_S_0782,007_S_0293
1,0.8311488049,0.8305084746,0.9999699366,0.7110817942,002_S_0782,007_S_0249
101,0.8142857143,0.8582183187,0.9999634103,0.686746988,002_S_0782,007_S_0249
1,0.813901898,0.8479712378,0.999957801,0.6862011638,002_S_0782,007_S_0070
101,0.7905670971,0.8833124216,0.999948517,0.6536675952,002_S_0782,007_S_0070
1,0.8522420975,0.8931689779,0.9999636849,0.7425277541,002_S_0782,007_S_0101
101,0.8233314638,0.9209535759,0.9999536653,0.6997140133,002_S_0782,007_S_0101
1,0.7566221417,0.8582434515,0.9999265424,0.6085214858,002_S_0782,007_S_0068
101,0.7396351575,0.8393977415,0.9999369334,0.5868421053,002_S_0782,007_S_0068
1,0.8375226743,0.8299948639,0.9999727867,0.7204636647,002_S_0782,007_S_0041
101,0.7914917436,0.887076537,0.9999480574,0.6549328393,002_S_0782,007_S_0041
1,0.7511848341,0.8140729327,0.9999367474,0.6015180266,002_S_0782,006_S_0731
101,0.6799624589,0.909033877,0.9998879326,0.5151084252,002_S_0782,006_S_0731
1,0.7644242882,0.7791474063,0.9999535719,0.6186786297,002_S_0782,006_S_1130
101,0.7708665603,0.9096612296,0.9999339915,0.6271626298,002_S_0782,006_S_1130
1,0.8032590462,0.8608115049,0.9999494347,0.6712054465,002_S_0782,006_S_0681
101,0.7884187082,0.8883312422,0.9999464945,0.6507352941,002_S_0782,006_S_0681
1,0.8253727571,0.8387262455,0.9999653398,0.7026678141,002_S_0782,005_S_1341
101,0.8311461067,0.8939774153,0.9999623071,0.7110778443,002_S_0782,005_S_1341
1,0.814732761,0.7555213148,0.9999822562,0.6873831776,002_S_0782,006_S_0675
101,0.8287526427,0.860727729,0.9999682828,0.7075812274,002_S_0782,006_S_0675
1,0.7703373016,0.7976373909,0.9999510896,0.6264622832,002_S_0782,005_S_0602
101,0.6819499341,0.8117942284,0.999916616,0.5173930428,002_S_0782,005_S_0602
1,0.8410419989,0.8125321007,0.9999785787,0.7256880734,002_S_0782,005_S_0610
101,0.8010784901,0.838770389,0.9999625829,0.668165917,002_S_0782,005_S_0610
1,0.8592830391,0.8248587571,0.9999829917,0.7532833021,002_S_0782,005_S_0814
101,0.7985658409,0.7685069009,0.9999771085,0.6646771568,002_S_0782,005_S_0814
1,0.6728136351,0.6183872625,0.999960651,0.5069473684,002_S_0782,005_S_0572
101,0.4804397026,0.4661229611,0.999930498,0.3161702128,002_S_0782,005_S_0572
1,0.8111165765,0.8469440164,0.9999567897,0.682250724,002_S_0782,005_S_0553
101,0.785046729,0.869510665,0.9999493444,0.6461538462,002_S_0782,005_S_0553
1,0.7590276139,0.8258859784,0.9999372991,0.6116394066,002_S_0782,005_S_0546
101,0.7597440372,0.8193224592,0.9999505396,0.6125703565,002_S_0782,005_S_0546
1,0.8622310166,0.8952234206,0.9999675463,0.757826087,002_S_0782,005_S_0448
101,0.8152016246,0.8814303639,0.9999588136,0.6880509305,002_S_0782,005_S_0448
1,0.7666666667,0.7678479712,0.9999578929,0.6216216216,002_S_0782,005_S_0324
101,0.7846889952,0.8745294856,0.9999480574,0.6456692913,002_S_0782,005_S_0324
1,0.8090295797,0.800719055,0.999968006,0.6793028322,002_S_0782,005_S_0222
101,0.8122375525,0.8494353827,0.9999645135,0.6838383838,002_S_0782,005_S_0222
1,0.7825265643,0.8510529019,0.9999419878,0.642746315,002_S_0782,003_S_0981
101,0.7291385363,0.8469259724,0.9999302222,0.5737356566,002_S_0782,003_S_0981
1,0.8451739343,0.8859784284,0.9999623059,0.7318625371,002_S_0782,003_S_0907
101,0.7927927928,0.8833124216,0.9999494364,0.6567164179,002_S_0782,003_S_0907
1,0.7922508284,0.7981510015,0.9999612026,0.6559729844,002_S_0782,002_S_1018
101,0.7734654555,0.8814303639,0.9999417139,0.6306104129,002_S_0782,002_S_1018
1,0.764211063,0.769902414,0.9999561461,0.6183993399,002_S_0782,002_S_1155
101,0.7627162406,0.9265997491,0.999926269,0.6164440735,002_S_0782,002_S_1155
1,0.6639849826,0.6358500257,0.9999499863,0.496989161,002_S_0782,002_S_0938
101,0.6353427896,0.6744040151,0.9999342673,0.4655695106,002_S_0782,002_S_0938
1,0.7917762372,0.8505392912,0.9999466766,0.6553225168,002_S_0782,002_S_0954
101,0.7985961123,0.9278544542,0.9999419897,0.6647191011,002_S_0782,002_S_0954
1,0.8365553603,0.855675398,0.9999659834,0.7190332326,002_S_0782,002_S_0729
101,0.7394302849,0.7735257215,0.9999532976,0.5865842055,002_S_0782,002_S_0729
1,1,1,1,1,002_S_0782,002_S_0782
101,1,1,1,1,002_S_0782,002_S_0782
1,0.8450704225,0.8628659476,0.999967914,0.7317073171,002_S_0782,002_S_0685
101,0.7946577629,0.895859473,0.9999474138,0.6592797784,002_S_0782,002_S_0685
1,0.7374236697,0.6512583462,0.9999794061,0.5840626439,002_S_0782,002_S_0619
101,0.796182266,0.8111668758,0.9999668119,0.6613810742,002_S_0782,002_S_0619
1,0.8357499406,0.9029275809,0.9999538477,0.717844018,002_S_0782,002_S_0413
101,0.7920133111,0.895859473,0.9999463106,0.6556473829,002_S_0782,002_S_0413
1,0.8096723869,0.762674504,0.9999848312,0.6802096986,002_S_0954,941_S_1202
101,0.4104265403,0.33384734,0.9999650661,0.2581991652,002_S_0954,941_S_1202
1,0.8223376623,0.8130457114,0.9999705802,0.6982796648,002_S_0782,002_S_0295
101,0.8263049248,0.8789209536,0.9999635942,0.7040201005,002_S_0782,002_S_0295
1,0.606741573,0.4761204996,0.9999883246,0.435483871,002_S_0954,127_S_0431
101,0.4759259259,0.3962991519,0.9999679159,0.312272175,002_S_0954,127_S_0431
1,0.8113714944,0.7759000735,0.9999829007,0.6826115061,002_S_0954,094_S_1293
101,0.8313253012,0.7979953739,0.9999854748,0.7113402062,002_S_0954,094_S_1293
1,0.8489642185,0.8280675974,0.9999846474,0.737565445,002_S_0954,116_S_0382
101,0.7627184466,0.7571318427,0.9999727883,0.6164469554,002_S_0954,116_S_0382
1,0.7641547862,0.6891991183,0.9999856586,0.6183256427,002_S_0954,098_S_0149
101,0.7830294008,0.8111025443,0.9999689272,0.6434250765,002_S_0954,098_S_0149
1,0.8225197391,0.8802351212,0.9999674561,0.6985422741,002_S_0954,094_S_1188
101,0.7936746988,0.8126445644,0.9999719609,0.6579275905,002_S_0954,094_S_1188
1,0.790428406,0.75238795,0.999981062,0.6534779834,002_S_0954,067_S_0029
101,0.7610324729,0.7047031611,0.9999824411,0.6142473118,002_S_0954,067_S_0029
1,0.762407603,0.7957384276,0.999963503,0.6160409556,002_S_0954,067_S_0056
101,0.7918745545,0.8565921357,0.9999634113,0.6554572271,002_S_0954,067_S_0056
1,0.8087602659,0.7597354886,0.999985107,0.6789231779,002_S_0954,057_S_1217
101,0.792834891,0.7848882035,0.9999767414,0.6567741935,002_S_0954,057_S_1217
1,0.6778910058,0.562086701,0.9999879569,0.5127345845,002_S_0954,021_S_0642
101,0.7188049209,0.6306861989,0.999985199,0.561042524,002_S_0954,021_S_0642
1,0.6274698795,0.4783247612,0.9999942083,0.4571629213,002_S_0954,021_S_0753
101,0.6648672964,0.5697764071,0.9999828088,0.4979784367,002_S_0954,021_S_0753
1,0.7396098388,0.6407053637,0.9999885085,0.5868102288,002_S_0954,021_S_1109
101,0.8051118211,0.7771781033,0.9999817057,0.6737967914,002_S_0954,021_S_1109
1,0.7425569177,0.6230712711,0.9999931051,0.5905292479,002_S_0954,021_S_0343
101,0.7247451344,0.6029298381,0.9999927374,0.5683139535,002_S_0954,021_S_0343
1,0.8053691275,0.7494489346,0.9999860263,0.6741573034,002_S_0954,021_S_0337
101,0.7613682093,0.7293754819,0.9999777526,0.6146848603,002_S_0954,021_S_0337
1,0.7810871184,0.7707567965,0.9999746268,0.6408063531,002_S_0954,021_S_0159
101,0.8011506652,0.8589051658,0.9999659854,0.6682663467,002_S_0954,021_S_0159
1,0.8116157856,0.8008817046,0.999978396,0.6829573935,002_S_0954,020_S_0213
101,0.7685658153,0.7540478026,0.9999751785,0.6241225271,002_S_0954,020_S_0213
1,0.3277027027,0.2138133725,0.9999886004,0.195959596,002_S_0954,016_S_0991
101,0.6160040262,0.4718581342,0.9999928294,0.4450909091,002_S_0954,016_S_0991
1,0.5450921774,0.40191036,0.9999908987,0.3746575342,002_S_0954,014_S_1095
101,0.7415329768,0.6414803392,0.9999894279,0.5892351275,002_S_0954,014_S_1095
1,0.7558052434,0.7413666422,0.9999724204,0.6074653823,002_S_0954,014_S_0328
101,0.7717938783,0.767925983,0.9999735238,0.6283911672,002_S_0954,014_S_0328
1,0.7305025997,0.6193975018,0.9999904391,0.5754266212,002_S_0954,013_S_1205
101,0.8114193808,0.7779491133,0.9999833604,0.6826792963,002_S_0954,013_S_1205
1,0.4746869897,0.3203526819,0.9999963227,0.3112062812,002_S_0954,011_S_0241
101,0.5944399019,0.5605242868,0.999961205,0.4229203025,002_S_0954,011_S_0241
1,0.3103130755,0.24761205,0.9999564243,0.1836512262,002_S_0954,011_S_0183
101,0.4763113367,0.434078643,0.9999536666,0.3126041088,002_S_0954,011_S_0183
1,0.7447368421,0.623806025,0.9999935648,0.5932914046,002_S_0954,011_S_0053
101,0.7457912458,0.6831148805,0.9999822572,0.5946308725,002_S_0954,011_S_0053
1,0.2799842705,0.2615723733,0.9999240642,0.162780064,002_S_0954,011_S_0168
101,0.6646261478,0.5859676176,0.9999788558,0.497707924,002_S_0954,011_S_0168
1,0.7696793003,0.7759000735,0.9999699383,0.6255924171,002_S_0954,011_S_0022
101,0.6712929145,0.7085582113,0.9999520118,0.5052226498,002_S_0954,011_S_0022
1,0.2863913338,0.3108008817,0.9998924397,0.1671276175,002_S_0954,011_S_0016
101,0.6223801066,0.6754047803,0.9999409801,0.4517792677,002_S_0954,011_S_0016
1,0.7974137931,0.8155767818,0.9999712253,0.6630824373,002_S_0954,011_S_0005
101,0.7820069204,0.7841171935,0.9999736157,0.6420454545,002_S_0954,011_S_0005
1,0.7262247839,0.6480529023,0.9999829007,0.5701357466,002_S_0954,011_S_0010
101,0.775308642,0.7262914418,0.9999824411,0.6330645161,002_S_0954,011_S_0010
1,0.4073672806,0.2762674504,0.9999899794,0.2557823129,002_S_0954,011_S_0003
101,0.6143589744,0.4618350039,0.9999950357,0.4433752776,002_S_0954,011_S_0003
1,0.8210116732,0.7751653196,0.9999858425,0.696369637,002_S_0954,009_S_1030
101,0.7632537434,0.7270624518,0.9999787639,0.6171465969,002_S_0954,009_S_1030
1,0.8177619893,0.8457016899,0.9999721446,0.6917067308,002_S_0954,007_S_1222
101,0.7619760479,0.7848882035,0.9999671805,0.61547763,002_S_0954,007_S_1222
1,0.6914498141,0.6149889787,0.9999794992,0.5284090909,002_S_0954,009_S_0751
101,0.5449322938,0.5119506554,0.9999562407,0.3745064862,002_S_0954,009_S_0751
1,0.7969193352,0.7222630419,0.9999886924,0.6623989218,002_S_0954,007_S_1339
101,0.7488748875,0.6414803392,0.9999914504,0.5985611511,002_S_0954,007_S_1339
1,0.8076628352,0.7744305658,0.9999820733,0.677377892,002_S_0954,007_S_1206
101,0.7706930693,0.7501927525,0.9999765575,0.6269329897,002_S_0954,007_S_1206
1,0.7370671227,0.6333578251,0.9999893359,0.5836154367,002_S_0954,007_S_0316
101,0.7825327511,0.6908249807,0.9999910827,0.6427546628,002_S_0954,007_S_0316
1,0.7918367347,0.7127112417,0.9999890601,0.6554054054,002_S_0954,007_S_0414
101,0.7864783911,0.7085582113,0.9999888763,0.6480959097,002_S_0954,007_S_0414
1,0.5713004484,0.4680382072,0.9999786718,0.3998744507,002_S_0954,007_S_0698
101,0.5055828495,0.4363916731,0.9999654338,0.3383144053,002_S_0954,007_S_0698
1,0.8448818898,0.7883908891,0.9999902552,0.7314246762,002_S_0954,007_S_0293
101,0.7941052632,0.7270624518,0.9999875893,0.6585195531,002_S_0954,007_S_0293
1,0.8535080956,0.8133725202,0.9999884166,0.7444519166,002_S_0954,007_S_0101
101,0.8164094232,0.7748650732,0.999985291,0.6897735072,002_S_0954,007_S_0101
1,0.7793505412,0.6877296106,0.9999903471,0.6384720327,002_S_0954,007_S_0249
101,0.797274276,0.7216653816,0.9999894279,0.6628895184,002_S_0954,007_S_0249
1,0.8432752871,0.8361498898,0.9999816136,0.7290198591,002_S_0954,007_S_0070
101,0.840362633,0.8218966847,0.9999840039,0.7246770904,002_S_0954,007_S_0070
1,0.8399720475,0.8831741367,0.9999725124,0.7240963855,002_S_0954,007_S_0068
101,0.7388436166,0.734001542,0.9999698465,0.5858461538,002_S_0954,007_S_0068
1,0.7373233583,0.6517266716,0.9999854748,0.5839368005,002_S_0954,007_S_0041
101,0.7807881773,0.733230532,0.9999827169,0.6404040404,002_S_0954,007_S_0041
1,0.8279529054,0.8008817046,0.9999832684,0.7064160726,002_S_0954,006_S_1130
101,0.8566866267,0.8272937548,0.9999875893,0.749301676,002_S_0954,006_S_1130
1,0.7887836854,0.7957384276,0.9999722366,0.651232712,002_S_0954,006_S_0731
101,0.7880575009,0.8242097147,0.9999680998,0.650243309,002_S_0954,006_S_0731
1,0.8403883495,0.7950036738,0.999987865,0.7247153382,002_S_0954,005_S_1341
101,0.8037225042,0.732459522,0.999989244,0.6718528996,002_S_0954,005_S_1341
1,0.8386388584,0.8420279206,0.9999792234,0.7221172023,002_S_0954,006_S_0681
101,0.7872252178,0.731688512,0.9999848313,0.6491108071,002_S_0954,006_S_0681
1,0.6312292359,0.4886113152,0.9999925535,0.4611650485,002_S_0954,006_S_0675
101,0.7884108867,0.6923670008,0.9999923697,0.6507246377,002_S_0954,006_S_0675
1,0.7630310994,0.6399706098,0.9999953115,0.6168555241,002_S_0954,005_S_0814
101,0.6638297872,0.5412490362,0.999989336,0.4968152866,002_S_0954,005_S_0814
1,0.7708243418,0.6561351947,0.9999942083,0.6271067416,002_S_0954,005_S_0610
101,0.8095637584,0.7440246723,0.9999887844,0.6800563777,002_S_0954,005_S_0610
1,0.8059815951,0.7722263042,0.9999819813,0.6750160565,002_S_0954,005_S_0602
101,0.7459207459,0.7401696222,0.9999708578,0.594795539,002_S_0954,005_S_0602
1,0.5145067698,0.3908890522,0.9999839119,0.3463541667,002_S_0954,005_S_0572
101,0.534537246,0.4564379337,0.9999700304,0.3647566235,002_S_0954,005_S_0572
1,0.8393267024,0.8060249816,0.9999856586,0.7231377719,002_S_0954,005_S_0553
101,0.8067361668,0.7756360833,0.9999824411,0.6760752688,002_S_0954,005_S_0553
1,0.8010752688,0.7663482733,0.9999816136,0.668161435,002_S_0954,005_S_0546
101,0.8208469055,0.7771781033,0.9999861184,0.6961325967,002_S_0954,005_S_0546
1,0.7538397675,0.6671565026,0.9999871295,0.6049300466,002_S_0954,005_S_0324
101,0.7994976978,0.7363145721,0.9999874054,0.6659693166,002_S_0954,005_S_0324
1,0.8016227181,0.7259368112,0.9999893359,0.6689234936,002_S_0954,005_S_0448
101,0.7501064283,0.6792598304,0.9999842797,0.6001362398,002_S_0954,005_S_0448
1,0.684569868,0.5525349008,0.9999922777,0.5204152249,002_S_0954,005_S_0222
101,0.7946963216,0.7162683115,0.9999897037,0.6593328602,002_S_0954,005_S_0222
1,1,1,1,1,002_S_0954,002_S_0954
101,1,1,1,1,002_S_0954,002_S_0954
1,0.8210774676,0.7670830272,0.9999873134,0.6964643095,002_S_0954,002_S_1155
101,0.8071084783,0.8404009252,0.9999711335,0.6765983861,002_S_0954,002_S_1155
1,0.817251462,0.8214548126,0.9999763735,0.6909765142,002_S_0954,003_S_0981
101,0.8163761654,0.7764070933,0.9999850152,0.6897260274,002_S_0954,003_S_0981
1,0.8143021915,0.778104335,0.9999833603,0.686770428,002_S_0954,003_S_0907
101,0.8154039347,0.7509637625,0.9999891521,0.6883392226,002_S_0954,003_S_0907
1,0.8246628131,0.7861866275,0.9999849232,0.7016393443,002_S_0954,002_S_1018
101,0.8103101087,0.7756360833,0.9999834524,0.6811103588,002_S_0954,002_S_1018
1,0.5331398162,0.4048493755,0.9999857506,0.3634564644,002_S_0954,002_S_0938
101,0.6050044683,0.5219737857,0.9999757301,0.4336963485,002_S_0954,002_S_0938
1,0.7273482959,0.6429096253,0.9999843716,0.5715218811,002_S_0954,002_S_0729
101,0.6525929325,0.5481881264,0.9999842797,0.4843324251,002_S_0954,002_S_0729
1,0.7483277592,0.6576047024,0.9999874973,0.5978623914,002_S_0954,002_S_0782
101,0.7382314122,0.6468774094,0.9999874054,0.5850767085,002_S_0954,002_S_0782
1,0.835059761,0.7700220426,0.9999907149,0.7168262654,002_S_0954,002_S_0685
101,0.8434382195,0.8473400154,0.9999806944,0.7292634373,002_S_0954,002_S_0685
1,0.6358436606,0.4900808229,0.9999935648,0.4661076171,002_S_0954,002_S_0619
101,0.6133209991,0.5111796453,0.9999814299,0.4422948632,002_S_0954,002_S_0619
1,0.8348326736,0.8523144747,0.9999762816,0.7164916615,002_S_0954,002_S_0413
101,0.819658814,0.7779491133,0.9999856587,0.6944253269,002_S_0954,002_S_0413
1,0.7835728953,0.70095518,0.9999889682,0.6441593518,002_S_0954,002_S_0295
101,0.8079470199,0.7525057826,0.9999868538,0.6777777778,002_S_0954,002_S_0295
1,0.7547522593,0.7165680473,0.9999716841,0.6061061061,002_S_1018,941_S_1202
101,0.4787487249,0.402055968,0.9999553195,0.3147071971,002_S_1018,941_S_1202
1,0.8199938669,0.7911242604,0.9999784873,0.6949064449,002_S_1018,116_S_0382
101,0.829175705,0.8732153055,0.9999624904,0.7081982399,002_S_1018,116_S_0382
1,0.7037440931,0.5727810651,0.9999914501,0.5429052159,002_S_1018,127_S_0431
101,0.5714285714,0.452312964,0.9999789468,0.4,002_S_1018,127_S_0431
1,0.7848504137,0.7295857988,0.9999798663,0.6458878994,002_S_1018,098_S_0149
101,0.8061844285,0.8338092519,0.9999622146,0.6753006475,002_S_1018,098_S_0149
1,0.7754716981,0.7295857988,0.9999763728,0.6332819723,002_S_1018,021_S_1109
101,0.8084725537,0.773843518,0.9999773839,0.6785177767,002_S_1018,021_S_1109
1,0.8018702513,0.8118343195,0.9999669035,0.6692682927,002_S_1018,094_S_1293
101,0.8034037559,0.7818389492,0.9999735227,0.6714075527,002_S_1018,094_S_1293
1,0.8137044968,0.7869822485,0.9999771083,0.6859205776,002_S_1018,067_S_0029
101,0.8179139658,0.7926898915,0.9999765565,0.6919242273,002_S_1018,067_S_0029
1,0.7540242869,0.7899408284,0.9999525617,0.6051677244,002_S_1018,067_S_0056
101,0.8,0.8680753855,0.9999513663,0.6666666667,002_S_1018,067_S_0056
1,0.826863134,0.8633136095,0.9999650648,0.7048309179,002_S_1018,094_S_1188
101,0.819858156,0.8252427184,0.9999697533,0.6947115385,002_S_1018,094_S_1188
1,0.7986658581,0.7792899408,0.999973247,0.6648157496,002_S_1018,057_S_1217
101,0.8266741699,0.8389491719,0.9999692936,0.7045563549,002_S_1018,057_S_1217
1,0.6400591279,0.5124260355,0.9999862098,0.4706521739,002_S_1018,021_S_0753
101,0.5988740324,0.4860079954,0.9999779355,0.4274234053,002_S_1018,021_S_0753
1,0.591954023,0.4875739645,0.9999751776,0.4204081633,002_S_1018,021_S_0642
101,0.785198556,0.7452884066,0.9999753614,0.646359584,002_S_1018,021_S_0642
1,0.7553191489,0.6721893491,0.9999832679,0.6068376068,002_S_1018,021_S_0343
101,0.7323181049,0.6179326099,0.9999887839,0.5776828617,002_S_1018,021_S_0343
1,0.8154454241,0.7934911243,0.9999762808,0.6883983573,002_S_1018,021_S_0337
101,0.7498496693,0.7121644774,0.9999698453,0.5998075998,002_S_1018,021_S_0337
1,0.8020833333,0.774556213,0.9999756373,0.6695652174,002_S_1018,021_S_0159
101,0.8216185942,0.8378069674,0.9999675469,0.697243346,002_S_1018,021_S_0159
1,0.8017751479,0.8017751479,0.9999692019,0.6691358025,002_S_1018,020_S_0213
101,0.8270634475,0.8412335808,0.9999689259,0.705122068,002_S_1018,020_S_0213
1,0.3904803878,0.2621301775,0.9999874969,0.2426067908,002_S_1018,016_S_0991
101,0.5461538462,0.4054825814,0.999987221,0.3756613757,002_S_1018,016_S_0991
1,0.6319621405,0.5136094675,0.9999826243,0.4619478446,002_S_1018,014_S_1095
101,0.6364251862,0.5368360937,0.999975821,0.4667328699,002_S_1018,014_S_1095
1,0.7728792946,0.7520710059,0.9999698454,0.6298315164,002_S_1018,014_S_0328
101,0.8362555721,0.8035408338,0.9999809694,0.7185903984,002_S_1018,014_S_0328
1,0.7875879718,0.7284023669,0.9999811534,0.6496042216,002_S_1018,013_S_1205
101,0.7703115455,0.7201599086,0.999975913,0.6264282166,002_S_1018,013_S_1205
1,0.4906122449,0.3556213018,0.9999853824,0.3250405625,002_S_1018,011_S_0241
101,0.5580057526,0.4985722444,0.9999535727,0.3869680851,002_S_1018,011_S_0241
1,0.3401313515,0.2911242604,0.9999346344,0.2049146189,002_S_1018,011_S_0183
